country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB","26-11-2025 13:00:00",28.060249,76.113115,NO2,60,106,86
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","26-11-2025 13:00:00",11.55358,76.55521,PM2.5,20,48,33
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","26-11-2025 13:00:00",11.55358,76.55521,SO2,3,7,5
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","26-11-2025 13:00:00",13.328028,75.797056,SO2,2,9,4
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB","26-11-2025 13:00:00",14.475800,75.905200,PM2.5,32,112,70
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","26-11-2025 13:00:00",15.459706,75.008381,NH3,5,6,6
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB","26-11-2025 13:00:00",29.027200,77.062100,PM2.5,131,405,291
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB","26-11-2025 13:00:00",29.027200,77.062100,NH3,13,21,16
India,Haryana,"Yamuna Nagar","Gobind Pura, Yamuna Nagar - HSPCB","26-11-2025 13:00:00",30.1480566,77.2893471,PM10,112,238,151
India,Haryana,"Yamuna Nagar","Gobind Pura, Yamuna Nagar - HSPCB","26-11-2025 13:00:00",30.1480566,77.2893471,CO,3,102,52
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","26-11-2025 13:00:00",30.943887,76.801991,NH3,5,11,7
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","26-11-2025 13:00:00",12.938539,77.590100,NO2,9,39,20
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","26-11-2025 13:00:00",12.938539,77.590100,NH3,3,3,3
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","26-11-2025 13:00:00",12.938539,77.590100,OZONE,16,45,36
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","26-11-2025 13:00:00",12.920984,77.584908,SO2,1,21,10
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB","26-11-2025 13:00:00",12.7816279,77.6299145,PM10,40,147,103
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB","26-11-2025 13:00:00",28.060249,76.113115,OZONE,4,10,5
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB","26-11-2025 13:00:00",28.1485564,77.3320667,OZONE,23,25,24
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM","26-11-2025 13:00:00",28.3153,76.9143,PM10,NA,NA,NA
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB","26-11-2025 13:00:00",28.52123,76.37138,OZONE,12,13,13
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB","26-11-2025 13:00:00",29.140560,75.744941,CO,NA,NA,NA
India,Haryana,Jind,"Police Lines, Jind - HSPCB","26-11-2025 13:00:00",29.307814,76.337619,PM10,108,199,151
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB","26-11-2025 13:00:00",29.8006,76.4155,PM2.5,NA,NA,NA
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB","26-11-2025 13:00:00",12.9352049,77.6814488,OZONE,NA,NA,NA
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB","26-11-2025 13:00:00",12.9756843,77.5660749,NO2,37,42,40
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","26-11-2025 13:00:00",23.142888,79.916147,NO2,24,90,43
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","26-11-2025 13:00:00",23.142888,79.916147,OZONE,10,107,62
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","26-11-2025 13:00:00",23.168606,79.932247,PM2.5,80,325,178
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","26-11-2025 13:00:00",23.168606,79.932247,NO2,15,97,43
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","26-11-2025 13:00:00",23.50016,80.23284,PM2.5,78,329,214
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","26-11-2025 13:00:00",23.50016,80.23284,PM10,98,231,155
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","26-11-2025 13:00:00",23.50016,80.23284,NH3,5,6,5
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","26-11-2025 13:00:00",23.50016,80.23284,CO,26,111,53
India,"Madhya Pradesh",Maihar,"Sahilara, Maihar - KJS Cements","26-11-2025 13:00:00",24.2613009,80.7231783,SO2,16,17,17
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","26-11-2025 13:00:00",26.203442,78.193251,SO2,11,17,13
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","26-11-2025 13:00:00",26.259242,78.216432,PM2.5,72,389,244
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","26-11-2025 13:00:00",26.200388,78.147714,NO2,39,126,76
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","26-11-2025 13:00:00",26.200388,78.147714,OZONE,2,138,58
India,"Madhya Pradesh",Indore,"Airport Area, Indore - IMC","26-11-2025 13:00:00",22.7289,75.8076,NO2,2,2,2
India,"Madhya Pradesh",Indore,"Airport Area, Indore - IMC","26-11-2025 13:00:00",22.7289,75.8076,SO2,20,25,20
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","26-11-2025 13:00:00",22.4310,75.5213,NO2,54,116,90
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB","26-11-2025 13:00:00",15.347630,76.181767,PM2.5,22,33,26
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB","26-11-2025 13:00:00",15.347630,76.181767,PM10,34,73,50
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB","26-11-2025 13:00:00",15.347630,76.181767,NH3,7,8,7
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB","26-11-2025 13:00:00",12.889250,74.853000,NO2,9,14,11
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","26-11-2025 13:00:00",12.21041,76.37376,PM2.5,28,60,48
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","26-11-2025 13:00:00",12.21041,76.37376,SO2,2,5,4
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","26-11-2025 13:00:00",13.940000,75.555917,NO2,19,26,24
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","26-11-2025 13:00:00",22.4310,75.5213,CO,42,84,52
India,"Madhya Pradesh",Indore,"Maguda Nagar, Indore - IMC","26-11-2025 13:00:00",22.7524,75.8872,NH3,NA,NA,NA
India,"Madhya Pradesh",Indore,"Maguda Nagar, Indore - IMC","26-11-2025 13:00:00",22.7524,75.8872,SO2,20,37,35
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","26-11-2025 13:00:00",22.7084,75.8815,SO2,26,28,27
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","26-11-2025 13:00:00",23.163174,79.973061,OZONE,17,76,42
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","26-11-2025 13:00:00",23.142888,79.916147,PM10,74,174,113
India,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB","26-11-2025 13:00:00",15.411456,75.638133,PM10,NA,NA,NA
India,Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB","26-11-2025 13:00:00",17.321993,76.822628,PM2.5,34,60,48
India,Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB","26-11-2025 13:00:00",17.321993,76.822628,PM10,37,72,56
India,Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB","26-11-2025 13:00:00",17.321993,76.822628,OZONE,20,20,20
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","26-11-2025 13:00:00",17.336318,76.847397,PM10,20,78,42
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","26-11-2025 13:00:00",17.336318,76.847397,SO2,2,9,5
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","26-11-2025 13:00:00",16.7602,77.1428,CO,NA,NA,NA
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB","26-11-2025 13:00:00",10.073232,76.302765,PM2.5,47,98,69
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB","26-11-2025 13:00:00",10.073232,76.302765,NO2,6,7,6
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","26-11-2025 13:00:00",11.875000,75.373200,OZONE,28,32,30
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","26-11-2025 13:00:00",8.8787,76.6073,NO2,9,9,9
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","26-11-2025 13:00:00",23.108440,77.511428,PM2.5,110,327,183
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","26-11-2025 13:00:00",23.108440,77.511428,NO2,53,143,93
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","26-11-2025 13:00:00",23.108440,77.511428,OZONE,25,92,59
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","26-11-2025 13:00:00",22.624758,75.675238,PM2.5,111,372,289
India,"Madhya Pradesh",Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab","26-11-2025 13:00:00",23.331731,75.045981,NO2,8,28,16
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB","26-11-2025 13:00:00",8.563700,76.886500,NO2,6,7,6
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","26-11-2025 13:00:00",10.532400,76.215900,PM10,44,57,49
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","26-11-2025 13:00:00",23.264759,77.381568,PM2.5,NA,NA,NA
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","26-11-2025 13:00:00",23.264759,77.381568,CO,24,56,41
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","26-11-2025 13:00:00",23.210494,77.425409,NH3,6,9,7
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","26-11-2025 13:00:00",23.233584,77.400574,PM10,140,193,160
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","26-11-2025 13:00:00",23.233584,77.400574,NH3,6,7,6
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","26-11-2025 13:00:00",23.233584,77.400574,SO2,4,13,9
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","26-11-2025 13:00:00",26.203442,78.193251,NH3,2,4,3
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC","26-11-2025 13:00:00",18.9767,72.8380,SO2,17,21,19
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","26-11-2025 13:00:00",19.11074,72.86084,PM2.5,141,244,200
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","26-11-2025 13:00:00",19.11074,72.86084,PM10,118,153,135
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","26-11-2025 13:00:00",19.11074,72.86084,OZONE,5,119,40
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","26-11-2025 13:00:00",19.0364585,72.8954371,OZONE,4,150,41
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","26-11-2025 13:00:00",19.10078,72.87462,PM10,121,198,168
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","26-11-2025 13:00:00",19.10078,72.87462,NH3,1,1,1
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","26-11-2025 13:00:00",19.10078,72.87462,CO,15,22,19
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","26-11-2025 13:00:00",19.10078,72.87462,OZONE,7,8,7
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","26-11-2025 13:00:00",16.7143745,74.2426398,CO,30,88,40
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","26-11-2025 13:00:00",18.39963,76.57452,PM10,59,107,82
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","26-11-2025 13:00:00",18.39963,76.57452,OZONE,12,83,53
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","26-11-2025 13:00:00",18.1023399,73.4783687,PM10,60,110,84
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","26-11-2025 13:00:00",18.1023399,73.4783687,NH3,2,6,3
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","26-11-2025 13:00:00",18.1023399,73.4783687,OZONE,16,76,28
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","26-11-2025 13:00:00",20.555712,74.529236,SO2,2,68,17
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","26-11-2025 13:00:00",20.555712,74.529236,CO,26,119,43
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB","26-11-2025 13:00:00",19.296481,72.840923,NO2,18,73,45
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB","26-11-2025 13:00:00",19.296481,72.840923,SO2,2,4,3
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","26-11-2025 13:00:00",19.065931,72.862131,PM10,111,311,157
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","26-11-2025 13:00:00",19.065931,72.862131,NH3,1,36,10
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","26-11-2025 13:00:00",19.065931,72.862131,OZONE,1,93,26
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","26-11-2025 13:00:00",19.2243333,72.8658113,NO2,4,30,12
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC","26-11-2025 13:00:00",18.9767,72.8380,PM10,136,179,156
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","26-11-2025 13:00:00",19.8389439,75.244448,SO2,5,19,12
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","26-11-2025 13:00:00",19.8389439,75.244448,OZONE,26,29,27
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","26-11-2025 13:00:00",19.863756,75.321188,OZONE,9,118,36
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","26-11-2025 13:00:00",19.16485,73.23409,OZONE,14,132,34
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","26-11-2025 13:00:00",19.0243902,73.0406721,NH3,4,4,4
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","26-11-2025 13:00:00",19.786089,72.757971,PM2.5,14,208,132
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM","26-11-2025 13:00:00",19.04946,72.9230,PM10,113,285,207
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","26-11-2025 13:00:00",19.083694,72.920967,PM10,126,157,143
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","26-11-2025 13:00:00",19.083694,72.920967,OZONE,5,195,169
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","26-11-2025 13:00:00",19.0632143,72.8456324,NO2,12,70,31
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","26-11-2025 13:00:00",19.0863,72.8888,PM2.5,88,231,129
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB","26-11-2025 13:00:00",21.001264,75.565602,NH3,2,3,2
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","26-11-2025 13:00:00",19.854616,75.905894,PM10,51,143,83
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB","26-11-2025 13:00:00",19.25292,73.142019,CO,72,89,73
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB","26-11-2025 13:00:00",19.192056,72.9585188,PM2.5,NA,NA,NA
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","26-11-2025 13:00:00",19.786089,72.757971,NH3,6,11,8
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","26-11-2025 13:00:00",19.962900,79.298714,NH3,2,2,2
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","26-11-2025 13:00:00",19.962900,79.298714,OZONE,20,20,20
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","26-11-2025 13:00:00",19.9775302,79.2337086,SO2,NA,NA,NA
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","26-11-2025 13:00:00",19.9775302,79.2337086,OZONE,NA,NA,NA
India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement","26-11-2025 13:00:00",24.58434363,80.8549414,NO2,12,13,13
India,"Madhya Pradesh",Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB","26-11-2025 13:00:00",24.108970,82.645580,OZONE,2,64,24
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB","26-11-2025 13:00:00",20.939198,77.765701,OZONE,15,101,43
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","26-11-2025 13:00:00",19.8389439,75.244448,PM2.5,68,174,103
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","26-11-2025 13:00:00",19.0575752,73.0151367,PM10,98,148,123
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","26-11-2025 13:00:00",19.0575752,73.0151367,NO2,19,28,23
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","26-11-2025 13:00:00",19.02579,73.10297,PM2.5,59,186,105
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","26-11-2025 13:00:00",19.02579,73.10297,NH3,4,14,8
India,Maharashtra,"Navi Mumbai","Tondare-Taloja, Navi Mumbai - MPCB","26-11-2025 13:00:00",19.0630,73.1209,NO2,10,22,16
India,Maharashtra,"Navi Mumbai","Tondare-Taloja, Navi Mumbai - MPCB","26-11-2025 13:00:00",19.0630,73.1209,SO2,2,3,3
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","26-11-2025 13:00:00",19.265594,76.761463,SO2,2,9,6
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","26-11-2025 13:00:00",19.265594,76.761463,CO,7,16,13
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","26-11-2025 13:00:00",19.265594,76.761463,OZONE,10,10,10
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB","26-11-2025 13:00:00",19.950220,73.731480,PM10,65,165,122
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","26-11-2025 13:00:00",19.9591346,73.7788008,NO2,9,25,16
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","26-11-2025 13:00:00",19.9591346,73.7788008,CO,14,48,29
India,Maharashtra,"Navi Mumbai","Mahape, Navi Mumbai - MPCB","26-11-2025 13:00:00",19.1135051,73.008978,PM10,NA,NA,NA
India,Maharashtra,"Navi Mumbai","Mahape, Navi Mumbai - MPCB","26-11-2025 13:00:00",19.1135051,73.008978,SO2,NA,NA,NA
India,Maharashtra,"Navi Mumbai","Mahape, Navi Mumbai - MPCB","26-11-2025 13:00:00",19.1135051,73.008978,CO,1,130,65
India,Maharashtra,"Navi Mumbai","Nerul, Navi Mumbai - MPCB","26-11-2025 13:00:00",19.008751,73.016620,PM2.5,140,335,275
India,Maharashtra,"Navi Mumbai","Nerul, Navi Mumbai - MPCB","26-11-2025 13:00:00",19.008751,73.016620,NH3,4,4,4
India,Maharashtra,"Navi Mumbai","Nerul, Navi Mumbai - MPCB","26-11-2025 13:00:00",19.008751,73.016620,SO2,NA,NA,NA
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB","26-11-2025 13:00:00",18.9936162,72.8128113,NO2,2,15,8
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB","26-11-2025 13:00:00",18.9936162,72.8128113,NH3,1,3,1
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB","26-11-2025 13:00:00",18.9936162,72.8128113,OZONE,20,20,20
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","26-11-2025 13:00:00",21.121801,79.04952,NH3,3,18,8
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","26-11-2025 13:00:00",21.121801,79.04952,OZONE,1,106,47
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB","26-11-2025 13:00:00",21.14472,79.107595,PM10,122,177,143
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","26-11-2025 13:00:00",21.152875,79.0517531,PM2.5,142,285,209
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","26-11-2025 13:00:00",21.152875,79.0517531,CO,14,132,28
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","26-11-2025 13:00:00",21.152875,79.0517531,OZONE,2,57,22
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","26-11-2025 13:00:00",21.143383,79.048912,PM10,132,210,166
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","26-11-2025 13:00:00",21.143383,79.048912,NH3,4,13,7
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB","26-11-2025 13:00:00",19.173852,77.296291,PM10,97,183,131
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB","26-11-2025 13:00:00",19.173852,77.296291,OZONE,23,66,42
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB","26-11-2025 13:00:00",20.0073285,73.7762427,PM10,53,134,99
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB","26-11-2025 13:00:00",20.0073285,73.7762427,NO2,5,5,5
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB","26-11-2025 13:00:00",19.1750,72.9419,PM2.5,100,343,258
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","26-11-2025 13:00:00",18.897756,72.813320,NO2,27,174,83
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB","26-11-2025 13:00:00",19.137500,72.915056,PM2.5,83,341,262
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB","26-11-2025 13:00:00",19.137500,72.915056,NO2,7,8,8
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB","26-11-2025 13:00:00",19.137500,72.915056,NH3,1,2,2
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","26-11-2025 13:00:00",19.000084,72.856730,NO2,NA,NA,NA
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB","26-11-2025 13:00:00",19.047000,72.874600,PM2.5,19,57,36
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB","26-11-2025 13:00:00",19.10861,72.83622,PM10,136,217,175
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB","26-11-2025 13:00:00",19.10861,72.83622,NO2,4,30,23
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB","26-11-2025 13:00:00",19.10861,72.83622,SO2,8,59,46
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","26-11-2025 13:00:00",19.0863,72.8888,PM10,111,188,137
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","26-11-2025 13:00:00",19.1878657,72.8304069,PM2.5,96,225,156
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","26-11-2025 13:00:00",20.021503,73.813844,NH3,3,7,6
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","26-11-2025 13:00:00",20.021503,73.813844,SO2,1,21,5
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC","26-11-2025 13:00:00",19.060498,72.923356,SO2,10,21,15
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","26-11-2025 13:00:00",19.4458210,72.7988231,SO2,1,11,5
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB","26-11-2025 13:00:00",25.5586,91.8985,CO,1,11,5
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB","26-11-2025 13:00:00",25.6635413,94.0989878,PM10,22,177,88
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB","26-11-2025 13:00:00",25.6635413,94.0989878,SO2,72,75,73
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB","26-11-2025 13:00:00",25.6635413,94.0989878,CO,5,20,6
India,Odisha,Angul,"Hakimapada, Angul - OSPCB","26-11-2025 13:00:00",20.832874,85.104082,PM2.5,302,401,339
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB","26-11-2025 13:00:00",21.51161,86.89088,SO2,6,24,12
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB","26-11-2025 13:00:00",22.1166054,85.3945546,PM2.5,95,336,194
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB","26-11-2025 13:00:00",22.1166054,85.3945546,NH3,2,13,4
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB","26-11-2025 13:00:00",22.1166054,85.3945546,CO,28,80,46
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB","26-11-2025 13:00:00",21.941841,86.728318,NH3,1,4,2
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB","26-11-2025 13:00:00",21.941841,86.728318,OZONE,17,126,53
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB","26-11-2025 13:00:00",20.34652,85.81630,PM10,150,411,234
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB","26-11-2025 13:00:00",20.34652,85.81630,NO2,17,118,47
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB","26-11-2025 13:00:00",20.34652,85.81630,SO2,3,10,6
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB","26-11-2025 13:00:00",22.220833,84.809444,OZONE,5,24,6
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB","26-11-2025 13:00:00",20.9360711,85.1707021,NO2,55,128,91
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB","26-11-2025 13:00:00",21.869985,85.167016,PM10,24,311,93
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB","26-11-2025 13:00:00",31.620000,74.876512,PM2.5,129,248,193
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB","26-11-2025 13:00:00",31.620000,74.876512,NO2,22,74,44
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB","26-11-2025 13:00:00",31.620000,74.876512,OZONE,29,39,34
